/rn,a,b/nx0/ls1
/r,qa,qb
81 -0.8 0.8 0 OUTPUT_AMP_PHASE_3D Wavelength=0.8
81 -0.8 0.8
 1.93573E-01   3.23454E+02  1.94383E-01   3.18042E+02  1.95032E-01   3.12719E+02  1.95508E-01   3.07488E+02  1.95797E-01   3.02350E+02  1.95885E-01   2.97309E+02  1.95759E-01   2.92366E+02  1.95404E-01   2.87526E+02  1.94807E-01   2.82789E+02  1.93951E-01   2.78159E+02  1.92823E-01   2.73639E+02  1.91408E-01   2.69232E+02  1.89693E-01   2.64939E+02  1.87662E-01   2.60764E+02  1.85303E-01   2.56710E+02  1.82603E-01   2.52779E+02  1.79549E-01   2.48975E+02  1.76132E-01   2.45300E+02  1.72340E-01   2.41756E+02  1.68167E-01   2.38347E+02  1.63604E-01   2.35075E+02  1.58647E-01   2.31942E+02  1.53293E-01   2.28953E+02  1.47540E-01   2.26108E+02  1.41389E-01   2.23411E+02  1.34845E-01   2.20864E+02  1.27914E-01   2.18470E+02  1.20603E-01   2.16230E+02  1.12926E-01   2.14146E+02  1.04895E-01   2.12222E+02  9.65294E-02   2.10458E+02  8.78478E-02   2.08856E+02  7.88731E-02   2.07419E+02  6.96305E-02   2.06147E+02  6.01477E-02   2.05041E+02  5.04545E-02   2.04104E+02  4.05827E-02   2.03336E+02  3.05658E-02   2.02738E+02  2.04389E-02   2.02310E+02  1.02380E-02   2.02053E+02  4.53968E-09   1.85315E+02  1.02380E-02   2.20529E+01  2.04389E-02   2.23099E+01  3.05658E-02   2.27377E+01  4.05826E-02   2.33361E+01  5.04545E-02   2.41042E+01  6.01477E-02   2.50414E+01  6.96305E-02   2.61465E+01  7.88731E-02   2.74185E+01  8.78478E-02   2.88561E+01  9.65294E-02   3.04577E+01  1.04895E-01   3.22217E+01  1.12926E-01   3.41463E+01  1.20603E-01   3.62297E+01  1.27914E-01   3.84697E+01  1.34845E-01   4.08644E+01  1.41389E-01   4.34114E+01  1.47540E-01   4.61083E+01  1.53293E-01   4.89529E+01  1.58647E-01   5.19425E+01  1.63604E-01   5.50746E+01  1.68167E-01   5.83466E+01  1.72340E-01   6.17558E+01  1.76132E-01   6.52995E+01  1.79549E-01   6.89750E+01  1.82603E-01   7.27795E+01  1.85303E-01   7.67101E+01  1.87662E-01   8.07643E+01  1.89693E-01   8.49390E+01  1.91408E-01   8.92317E+01  1.92823E-01   9.36394E+01  1.93951E-01   9.81594E+01  1.94807E-01   1.02789E+02  1.95404E-01   1.07526E+02  1.95759E-01   1.12366E+02  1.95885E-01   1.17309E+02  1.95797E-01   1.22350E+02  1.95508E-01   1.27488E+02  1.95032E-01   1.32719E+02  1.94383E-01   1.38042E+02  1.93573E-01   1.43454E+02 
 1.89299E-01   3.27598E+02  1.90007E-01   3.22224E+02  1.90556E-01   3.16939E+02  1.90934E-01   3.11745E+02  1.91129E-01   3.06646E+02  1.91126E-01   3.01642E+02  1.90914E-01   2.96738E+02  1.90479E-01   2.91934E+02  1.89806E-01   2.87235E+02  1.88882E-01   2.82643E+02  1.87694E-01   2.78159E+02  1.86228E-01   2.73788E+02  1.84471E-01   2.69532E+02  1.82409E-01   2.65393E+02  1.80030E-01   2.61374E+02  1.77323E-01   2.57478E+02  1.74276E-01   2.53707E+02  1.70879E-01   2.50065E+02  1.67125E-01   2.46554E+02  1.63004E-01   2.43176E+02  1.58511E-01   2.39935E+02  1.53642E-01   2.36833E+02  1.48394E-01   2.33872E+02  1.42766E-01   2.31056E+02  1.36761E-01   2.28385E+02  1.30382E-01   2.25864E+02  1.23635E-01   2.23493E+02  1.16529E-01   2.21276E+02  1.09075E-01   2.19214E+02  1.01288E-01   2.17309E+02  9.31832E-02   2.15564E+02  8.47805E-02   2.13979E+02  7.61012E-02   2.12557E+02  6.71693E-02   2.11298E+02  5.80110E-02   2.10205E+02  4.86544E-02   2.09278E+02  3.91297E-02   2.08518E+02  2.94685E-02   2.07926E+02  1.97037E-02   2.07503E+02  9.86935E-03   2.07249E+02  1.02314E-08   3.03374E+02  9.86933E-03   2.72487E+01  1.97037E-02   2.75028E+01  2.94685E-02   2.79260E+01  3.91297E-02   2.85179E+01  4.86544E-02   2.92777E+01  5.80110E-02   3.02048E+01  6.71693E-02   3.12982E+01  7.61012E-02   3.25567E+01  8.47805E-02   3.39790E+01  9.31832E-02   3.55638E+01  1.01288E-01   3.73094E+01  1.09075E-01   3.92141E+01  1.16529E-01   4.12760E+01  1.23635E-01   4.34933E+01  1.30382E-01   4.58638E+01  1.36761E-01   4.83853E+01  1.42766E-01   5.10557E+01  1.48394E-01   5.38724E+01  1.53642E-01   5.68331E+01  1.58511E-01   5.99353E+01  1.63004E-01   6.31764E+01  1.67125E-01   6.65539E+01  1.70879E-01   7.00650E+01  1.74276E-01   7.37072E+01  1.77323E-01   7.74777E+01  1.80030E-01   8.13737E+01  1.82409E-01   8.53927E+01  1.84471E-01   8.95318E+01  1.86228E-01   9.37882E+01  1.87694E-01   9.81594E+01  1.88882E-01   1.02643E+02  1.89806E-01   1.07235E+02  1.90479E-01   1.11934E+02  1.90914E-01   1.16738E+02  1.91126E-01   1.21642E+02  1.91129E-01   1.26646E+02  1.90934E-01   1.31745E+02  1.90556E-01   1.36939E+02  1.90007E-01   1.42224E+02  1.89299E-01   1.47598E+02 
 1.85046E-01   3.31849E+02  1.85656E-01   3.26513E+02  1.86109E-01   3.21266E+02  1.86394E-01   3.16111E+02  1.86498E-01   3.11049E+02  1.86410E-01   3.06084E+02  1.86116E-01   3.01217E+02  1.85604E-01   2.96452E+02  1.84861E-01   2.91790E+02  1.83874E-01   2.87235E+02  1.82631E-01   2.82789E+02  1.81118E-01   2.78455E+02  1.79323E-01   2.74235E+02  1.77235E-01   2.70131E+02  1.74841E-01   2.66148E+02  1.72131E-01   2.62287E+02  1.69094E-01   2.58550E+02  1.65722E-01   2.54942E+02  1.62007E-01   2.51463E+02  1.57942E-01   2.48118E+02  1.53522E-01   2.44907E+02  1.48742E-01   2.41835E+02  1.43602E-01   2.38904E+02  1.38100E-01   2.36115E+02  1.32240E-01   2.33471E+02  1.26024E-01   2.30975E+02  1.19460E-01   2.28629E+02  1.12555E-01   2.26434E+02  1.05322E-01   2.24394E+02  9.77732E-02   2.22509E+02  8.99248E-02   2.20782E+02  8.17950E-02   2.19214E+02  7.34044E-02   2.17807E+02  6.47756E-02   2.16562E+02  5.59335E-02   2.15480E+02  4.69047E-02   2.14563E+02  3.77177E-02   2.13812E+02  2.84023E-02   2.13226E+02  1.89894E-02   2.12808E+02  9.51116E-03   2.12556E+02  2.05260E-08   2.46955E+02  9.51116E-03   3.25564E+01  1.89894E-02   3.28077E+01  2.84023E-02   3.32263E+01  3.77177E-02   3.38117E+01  4.69047E-02   3.45633E+01  5.59334E-02   3.54803E+01  6.47756E-02   3.65619E+01  7.34043E-02   3.78068E+01  8.17950E-02   3.92140E+01  8.99248E-02   4.07819E+01  9.77732E-02   4.25091E+01  1.05322E-01   4.43938E+01  1.12555E-01   4.64344E+01  1.19460E-01   4.86288E+01  1.26024E-01   5.09751E+01  1.32240E-01   5.34711E+01  1.38100E-01   5.61147E+01  1.43602E-01   5.89036E+01  1.48742E-01   6.18353E+01  1.53522E-01   6.49075E+01  1.57942E-01   6.81176E+01  1.62007E-01   7.14632E+01  1.65722E-01   7.49417E+01  1.69094E-01   7.85503E+01  1.72131E-01   8.22866E+01  1.74841E-01   8.61479E+01  1.77235E-01   9.01314E+01  1.79323E-01   9.42346E+01  1.81118E-01   9.84547E+01  1.82631E-01   1.02789E+02  1.83874E-01   1.07235E+02  1.84861E-01   1.11790E+02  1.85604E-01   1.16452E+02  1.86116E-01   1.21217E+02  1.86410E-01   1.26084E+02  1.86498E-01   1.31049E+02  1.86394E-01   1.36111E+02  1.86109E-01   1.41266E+02  1.85656E-01   1.46513E+02  1.85046E-01   1.51849E+02 
 1.80821E-01   3.36203E+02  1.81337E-01   3.30906E+02  1.81698E-01   3.25698E+02  1.81894E-01   3.20581E+02  1.81912E-01   3.15558E+02  1.81742E-01   3.10631E+02  1.81372E-01   3.05803E+02  1.80788E-01   3.01075E+02  1.79980E-01   2.96452E+02  1.78934E-01   2.91934E+02  1.77640E-01   2.87526E+02  1.76085E-01   2.83228E+02  1.74258E-01   2.79045E+02  1.72147E-01   2.74978E+02  1.69742E-01   2.71030E+02  1.67033E-01   2.67203E+02  1.64011E-01   2.63501E+02  1.60667E-01   2.59926E+02  1.56995E-01   2.56481E+02  1.52988E-01   2.53167E+02  1.48642E-01   2.49988E+02  1.43953E-01   2.46946E+02  1.38921E-01   2.44043E+02  1.33546E-01   2.41282E+02  1.27829E-01   2.38665E+02  1.21776E-01   2.36195E+02  1.15392E-01   2.33873E+02  1.08686E-01   2.31701E+02  1.01669E-01   2.29682E+02  9.43546E-02   2.27817E+02  8.67568E-02   2.26109E+02  7.88935E-02   2.24557E+02  7.07843E-02   2.23165E+02  6.24508E-02   2.21934E+02  5.39164E-02   2.20864E+02  4.52064E-02   2.19957E+02  3.63474E-02   2.19214E+02  2.73678E-02   2.18635E+02  1.82965E-02   2.18221E+02  9.16370E-03   2.17973E+02  1.95461E-09   4.47914E+00  9.16368E-03   3.79723E+01  1.82965E-02   3.82210E+01  2.73677E-02   3.86349E+01  3.63474E-02   3.92139E+01  4.52064E-02   3.99572E+01  5.39164E-02   4.08643E+01  6.24508E-02   4.19340E+01  7.07843E-02   4.31655E+01  7.88935E-02   4.45574E+01  8.67568E-02   4.61085E+01  9.43546E-02   4.78173E+01  1.01669E-01   4.96821E+01  1.08686E-01   5.17012E+01  1.15392E-01   5.38728E+01  1.21776E-01   5.61949E+01  1.27829E-01   5.86654E+01  1.33546E-01   6.12823E+01  1.38921E-01   6.40432E+01  1.43953E-01   6.69459E+01  1.48642E-01   6.99880E+01  1.52988E-01   7.31671E+01  1.56995E-01   7.64807E+01  1.60667E-01   7.99263E+01  1.64011E-01   8.35014E+01  1.67033E-01   8.72034E+01  1.69742E-01   9.10297E+01  1.72147E-01   9.49777E+01  1.74258E-01   9.90447E+01  1.76085E-01   1.03228E+02  1.77640E-01   1.07526E+02  1.78934E-01   1.11934E+02  1.79980E-01   1.16452E+02  1.80788E-01   1.21075E+02  1.81371E-01   1.25803E+02  1.81742E-01   1.30631E+02  1.81912E-01   1.35558E+02  1.81894E-01   1.40581E+02  1.81698E-01   1.45698E+02  1.81337E-01   1.50906E+02  1.80821E-01   1.56203E+02 
 1.76632E-01   3.40659E+02  1.77057E-01   3.35401E+02  1.77331E-01   3.30231E+02  1.77441E-01   3.25154E+02  1.77378E-01   3.20169E+02  1.77131E-01   3.15281E+02  1.76688E-01   3.10491E+02  1.76037E-01   3.05803E+02  1.75168E-01   3.01217E+02  1.74069E-01   2.96738E+02  1.72729E-01   2.92367E+02  1.71136E-01   2.88106E+02  1.69280E-01   2.83959E+02  1.67152E-01   2.79929E+02  1.64740E-01   2.76016E+02  1.62036E-01   2.72225E+02  1.59031E-01   2.68557E+02  1.55719E-01   2.65016E+02  1.52092E-01   2.61603E+02  1.48145E-01   2.58322E+02  1.43875E-01   2.55174E+02  1.39279E-01   2.52162E+02  1.34356E-01   2.49288E+02  1.29106E-01   2.46555E+02  1.23533E-01   2.43965E+02  1.17640E-01   2.41520E+02  1.11434E-01   2.39222E+02  1.04924E-01   2.37073E+02  9.81197E-02   2.35076E+02  9.10337E-02   2.33231E+02  8.36808E-02   2.31540E+02  7.60775E-02   2.30006E+02  6.82424E-02   2.28629E+02  6.01961E-02   2.27411E+02  5.19607E-02   2.26353E+02  4.35601E-02   2.25456E+02  3.50195E-02   2.24721E+02  2.63653E-02   2.24148E+02  1.76251E-02   2.23739E+02  8.82708E-03   2.23493E+02  2.56669E-08   2.95711E+02  8.82707E-03   4.34934E+01  1.76251E-02   4.37391E+01  2.63653E-02   4.41485E+01  3.50195E-02   4.47210E+01  4.35601E-02   4.54561E+01  5.19607E-02   4.63531E+01  6.01961E-02   4.74111E+01  6.82425E-02   4.86291E+01  7.60775E-02   5.00059E+01  8.36808E-02   5.15402E+01  9.10337E-02   5.32306E+01  9.81197E-02   5.50755E+01  1.04924E-01   5.70732E+01  1.11434E-01   5.92220E+01  1.17640E-01   6.15199E+01  1.23533E-01   6.39649E+01  1.29106E-01   6.65550E+01  1.34356E-01   6.92880E+01  1.39279E-01   7.21617E+01  1.43875E-01   7.51737E+01  1.48145E-01   7.83217E+01  1.52092E-01   8.16033E+01  1.55719E-01   8.50160E+01  1.59031E-01   8.85575E+01  1.62036E-01   9.22251E+01  1.64740E-01   9.60163E+01  1.67152E-01   9.99286E+01  1.69280E-01   1.03959E+02  1.71136E-01   1.08106E+02  1.72729E-01   1.12367E+02  1.74069E-01   1.16738E+02  1.75168E-01   1.21217E+02  1.76037E-01   1.25803E+02  1.76688E-01   1.30491E+02  1.77131E-01   1.35281E+02  1.77378E-01   1.40169E+02  1.77441E-01   1.45153E+02  1.77330E-01   1.50231E+02  1.77057E-01   1.55401E+02  1.76632E-01   1.60659E+02 
 1.72483E-01   3.45215E+02  1.72822E-01   3.39995E+02  1.73012E-01   3.34865E+02  1.73042E-01   3.29826E+02  1.72902E-01   3.24881E+02  1.72581E-01   3.20032E+02  1.72070E-01   3.15281E+02  1.71357E-01   3.10631E+02  1.70432E-01   3.06084E+02  1.69283E-01   3.01642E+02  1.67902E-01   2.97309E+02  1.66276E-01   2.93086E+02  1.64397E-01   2.88976E+02  1.62254E-01   2.84981E+02  1.59839E-01   2.81105E+02  1.57144E-01   2.77349E+02  1.54160E-01   2.73716E+02  1.50882E-01   2.70208E+02  1.47303E-01   2.66828E+02  1.43419E-01   2.63578E+02  1.39226E-01   2.60462E+02  1.34723E-01   2.57480E+02  1.29909E-01   2.54635E+02  1.24785E-01   2.51930E+02  1.19353E-01   2.49366E+02  1.13619E-01   2.46947E+02  1.07589E-01   2.44673E+02  1.01271E-01   2.42547E+02  9.46742E-02   2.40571E+02  8.78120E-02   2.38746E+02  8.06979E-02   2.37074E+02  7.33478E-02   2.35556E+02  6.57794E-02   2.34194E+02  5.80121E-02   2.32990E+02  5.00669E-02   2.31944E+02  4.19663E-02   2.31056E+02  3.37341E-02   2.30330E+02  2.53952E-02   2.29763E+02  1.69754E-02   2.29359E+02  8.50134E-03   2.29116E+02  1.54138E-08   2.79586E+02  8.50132E-03   4.91157E+01  1.69754E-02   4.93587E+01  2.53952E-02   4.97634E+01  3.37341E-02   5.03296E+01  4.19663E-02   5.10565E+01  5.00669E-02   5.19435E+01  5.80121E-02   5.29898E+01  6.57794E-02   5.41944E+01  7.33478E-02   5.55561E+01  8.06979E-02   5.70736E+01  8.78120E-02   5.87457E+01  9.46742E-02   6.05708E+01  1.01271E-01   6.25471E+01  1.07589E-01   6.46731E+01  1.13619E-01   6.69469E+01  1.19353E-01   6.93665E+01  1.24785E-01   7.19299E+01  1.29909E-01   7.46350E+01  1.34723E-01   7.74796E+01  1.39226E-01   8.04615E+01  1.43419E-01   8.35785E+01  1.47303E-01   8.68280E+01  1.50882E-01   9.02079E+01  1.54160E-01   9.37156E+01  1.57144E-01   9.73488E+01  1.59839E-01   1.01105E+02  1.62254E-01   1.04981E+02  1.64397E-01   1.08976E+02  1.66276E-01   1.13086E+02  1.67902E-01   1.17309E+02  1.69283E-01   1.21642E+02  1.70432E-01   1.26084E+02  1.71357E-01   1.30631E+02  1.72070E-01   1.35281E+02  1.72581E-01   1.40032E+02  1.72902E-01   1.44881E+02  1.73042E-01   1.49826E+02  1.73012E-01   1.54865E+02  1.72822E-01   1.59995E+02  1.72483E-01   1.65215E+02 
 1.68380E-01   3.49867E+02  1.68637E-01   3.44687E+02  1.68747E-01   3.39597E+02  1.68700E-01   3.34597E+02  1.68488E-01   3.29691E+02  1.68099E-01   3.24881E+02  1.67524E-01   3.20169E+02  1.66753E-01   3.15558E+02  1.65776E-01   3.11049E+02  1.64583E-01   3.06646E+02  1.63164E-01   3.02350E+02  1.61510E-01   2.98165E+02  1.59611E-01   2.94091E+02  1.57458E-01   2.90133E+02  1.55044E-01   2.86293E+02  1.52361E-01   2.82572E+02  1.49402E-01   2.78973E+02  1.46160E-01   2.75499E+02  1.42631E-01   2.72152E+02  1.38811E-01   2.68934E+02  1.34697E-01   2.65849E+02  1.30288E-01   2.62897E+02  1.25583E-01   2.60081E+02  1.20583E-01   2.57404E+02  1.15293E-01   2.54867E+02  1.09715E-01   2.52473E+02  1.03857E-01   2.50223E+02  9.77267E-02   2.48120E+02  9.13338E-02   2.46165E+02  8.46899E-02   2.44359E+02  7.78085E-02   2.42706E+02  7.07048E-02   2.41205E+02  6.33954E-02   2.39858E+02  5.58989E-02   2.38667E+02  4.82350E-02   2.37632E+02  4.04250E-02   2.36755E+02  3.24913E-02   2.36036E+02  2.44573E-02   2.35477E+02  1.63474E-02   2.35076E+02  8.18651E-03   2.34836E+02  9.92042E-09   8.90734E+01  8.18651E-03   5.48359E+01  1.63474E-02   5.50763E+01  2.44573E-02   5.54765E+01  3.24913E-02   5.60362E+01  4.04250E-02   5.67550E+01  4.82350E-02   5.76321E+01  5.58989E-02   5.86667E+01  6.33955E-02   5.98579E+01  7.07048E-02   6.12046E+01  7.78086E-02   6.27055E+01  8.46899E-02   6.43594E+01  9.13338E-02   6.61646E+01  9.77267E-02   6.81198E+01  1.03857E-01   7.02231E+01  1.09715E-01   7.24727E+01  1.15293E-01   7.48670E+01  1.20583E-01   7.74037E+01  1.25583E-01   8.00810E+01  1.30288E-01   8.28966E+01  1.34697E-01   8.58485E+01  1.38811E-01   8.89344E+01  1.42631E-01   9.21520E+01  1.46160E-01   9.54990E+01  1.49401E-01   9.89730E+01  1.52361E-01   1.02572E+02  1.55044E-01   1.06293E+02  1.57458E-01   1.10133E+02  1.59611E-01   1.14091E+02  1.61510E-01   1.18165E+02  1.63164E-01   1.22350E+02  1.64583E-01   1.26646E+02  1.65776E-01   1.31049E+02  1.66753E-01   1.35558E+02  1.67524E-01   1.40169E+02  1.68099E-01   1.44881E+02  1.68488E-01   1.49691E+02  1.68700E-01   1.54597E+02  1.68747E-01   1.59597E+02  1.68637E-01   1.64687E+02  1.68380E-01   1.69867E+02 
 1.64328E-01   3.54615E+02  1.64506E-01   3.49475E+02  1.64541E-01   3.44424E+02  1.64422E-01   3.39464E+02  1.64141E-01   3.34597E+02  1.63688E-01   3.29826E+02  1.63054E-01   3.25154E+02  1.62230E-01   3.20581E+02  1.61206E-01   3.16111E+02  1.59972E-01   3.11746E+02  1.58520E-01   3.07488E+02  1.56841E-01   3.03340E+02  1.54926E-01   2.99304E+02  1.52768E-01   2.95382E+02  1.50358E-01   2.91577E+02  1.47690E-01   2.87891E+02  1.44758E-01   2.84327E+02  1.41556E-01   2.80886E+02  1.38079E-01   2.77572E+02  1.34325E-01   2.74387E+02  1.30291E-01   2.71332E+02  1.25975E-01   2.68410E+02  1.21379E-01   2.65623E+02  1.16503E-01   2.62974E+02  1.11351E-01   2.60463E+02  1.05928E-01   2.58094E+02  1.00239E-01   2.55869E+02  9.42928E-02   2.53788E+02  8.80986E-02   2.51854E+02  8.16677E-02   2.50068E+02  7.50128E-02   2.48433E+02  6.81484E-02   2.46948E+02  6.10904E-02   2.45617E+02  5.38563E-02   2.44439E+02  4.64648E-02   2.43416E+02  3.89359E-02   2.42548E+02  3.12908E-02   2.41838E+02  2.35516E-02   2.41284E+02  1.57410E-02   2.40889E+02  7.88251E-03   2.40651E+02  8.14664E-09   1.56190E+00  7.88254E-03   6.06513E+01  1.57410E-02   6.08887E+01  2.35516E-02   6.12844E+01  3.12909E-02   6.18378E+01  3.89360E-02   6.25484E+01  4.64648E-02   6.34157E+01  5.38563E-02   6.44387E+01  6.10904E-02   6.56166E+01  6.81484E-02   6.69483E+01  7.50128E-02   6.84327E+01  8.16677E-02   7.00684E+01  8.80986E-02   7.18540E+01  9.42928E-02   7.37879E+01  1.00239E-01   7.58686E+01  1.05928E-01   7.80944E+01  1.11351E-01   8.04633E+01  1.16503E-01   8.29735E+01  1.21379E-01   8.56230E+01  1.25975E-01   8.84098E+01  1.30291E-01   9.13317E+01  1.34325E-01   9.43866E+01  1.38079E-01   9.75723E+01  1.41556E-01   1.00886E+02  1.44758E-01   1.04327E+02  1.47690E-01   1.07891E+02  1.50358E-01   1.11577E+02  1.52768E-01   1.15382E+02  1.54926E-01   1.19304E+02  1.56841E-01   1.23340E+02  1.58520E-01   1.27488E+02  1.59972E-01   1.31746E+02  1.61206E-01   1.36111E+02  1.62230E-01   1.40581E+02  1.63054E-01   1.45154E+02  1.63688E-01   1.49826E+02  1.64141E-01   1.54597E+02  1.64422E-01   1.59464E+02  1.64541E-01   1.64424E+02  1.64506E-01   1.69475E+02  1.64328E-01   1.74615E+02 
 1.60331E-01   3.59456E+02  1.60435E-01   3.54355E+02  1.60398E-01   3.49344E+02  1.60211E-01   3.44424E+02  1.59866E-01   3.39597E+02  1.59353E-01   3.34865E+02  1.58665E-01   3.30232E+02  1.57791E-01   3.25698E+02  1.56724E-01   3.21266E+02  1.55454E-01   3.16939E+02  1.53973E-01   3.12719E+02  1.52274E-01   3.08609E+02  1.50347E-01   3.04609E+02  1.48186E-01   3.00724E+02  1.45784E-01   2.96955E+02  1.43134E-01   2.93304E+02  1.40231E-01   2.89774E+02  1.37071E-01   2.86367E+02  1.33648E-01   2.83086E+02  1.29961E-01   2.79932E+02  1.26007E-01   2.76908E+02  1.21786E-01   2.74016E+02  1.17298E-01   2.71258E+02  1.12545E-01   2.68636E+02  1.07530E-01   2.66152E+02  1.02258E-01   2.63809E+02  9.67349E-02   2.61607E+02  9.09687E-02   2.59549E+02  8.49684E-02   2.57636E+02  7.87448E-02   2.55870E+02  7.23101E-02   2.54252E+02  6.56780E-02   2.52784E+02  5.88638E-02   2.51467E+02  5.18838E-02   2.50303E+02  4.47558E-02   2.49291E+02  3.74987E-02   2.48434E+02  3.01324E-02   2.47731E+02  2.26776E-02   2.47184E+02  1.51559E-02   2.46793E+02  7.58925E-03   2.46558E+02  1.44152E-08   1.08069E+02  7.58925E-03   6.65579E+01  1.51559E-02   6.67927E+01  2.26776E-02   6.71839E+01  3.01324E-02   6.77310E+01  3.74987E-02   6.84336E+01  4.47558E-02   6.92911E+01  5.18838E-02   7.03026E+01  5.88638E-02   7.14673E+01  6.56780E-02   7.27842E+01  7.23101E-02   7.42520E+01  7.87448E-02   7.58697E+01  8.49684E-02   7.76357E+01  9.09686E-02   7.95486E+01  9.67348E-02   8.16069E+01  1.02258E-01   8.38087E+01  1.07530E-01   8.61525E+01  1.12545E-01   8.86363E+01  1.17298E-01   9.12582E+01  1.21786E-01   9.40162E+01  1.26007E-01   9.69082E+01  1.29961E-01   9.99322E+01  1.33648E-01   1.03086E+02  1.37071E-01   1.06367E+02  1.40231E-01   1.09774E+02  1.43134E-01   1.13304E+02  1.45784E-01   1.16955E+02  1.48186E-01   1.20724E+02  1.50347E-01   1.24609E+02  1.52274E-01   1.28609E+02  1.53973E-01   1.32719E+02  1.55454E-01   1.36939E+02  1.56724E-01   1.41266E+02  1.57791E-01   1.45698E+02  1.58665E-01   1.50232E+02  1.59353E-01   1.54865E+02  1.59866E-01   1.59597E+02  1.60211E-01   1.64424E+02  1.60398E-01   1.69344E+02  1.60435E-01   1.74355E+02  1.60331E-01   1.79456E+02 
 1.56392E-01   4.38731E+00  1.56425E-01   3.59327E+02  1.56321E-01   3.54355E+02  1.56071E-01   3.49475E+02  1.55665E-01   3.44687E+02  1.55097E-01   3.39995E+02  1.54358E-01   3.35401E+02  1.53440E-01   3.30906E+02  1.52334E-01   3.26513E+02  1.51032E-01   3.22225E+02  1.49526E-01   3.18042E+02  1.47809E-01   3.13969E+02  1.45875E-01   3.10007E+02  1.43714E-01   3.06158E+02  1.41323E-01   3.02424E+02  1.38694E-01   2.98808E+02  1.35824E-01   2.95313E+02  1.32706E-01   2.91939E+02  1.29340E-01   2.88691E+02  1.25720E-01   2.85569E+02  1.21847E-01   2.82575E+02  1.17720E-01   2.79713E+02  1.13340E-01   2.76984E+02  1.08708E-01   2.74389E+02  1.03828E-01   2.71932E+02  9.87046E-02   2.69613E+02  9.33441E-02   2.67435E+02  8.77538E-02   2.65399E+02  8.19424E-02   2.63507E+02  7.59205E-02   2.61760E+02  6.96996E-02   2.60161E+02  6.32929E-02   2.58709E+02  5.67146E-02   2.57407E+02  4.99805E-02   2.56255E+02  4.31072E-02   2.55255E+02  3.61126E-02   2.54408E+02  2.90154E-02   2.53713E+02  2.18351E-02   2.53172E+02  1.45919E-02   2.52785E+02  7.30656E-03   2.52553E+02  1.23686E-08   2.63490E+02  7.30654E-03   7.25531E+01  1.45919E-02   7.27853E+01  2.18351E-02   7.31720E+01  2.90153E-02   7.37129E+01  3.61126E-02   7.44075E+01  4.31072E-02   7.52552E+01  4.99805E-02   7.62553E+01  5.67146E-02   7.74069E+01  6.32929E-02   7.87090E+01  6.96996E-02   8.01606E+01  7.59205E-02   8.17603E+01  8.19424E-02   8.35069E+01  8.77537E-02   8.53989E+01  9.33441E-02   8.74348E+01  9.87046E-02   8.96130E+01  1.03828E-01   9.19317E+01  1.08708E-01   9.43892E+01  1.13340E-01   9.69836E+01  1.17720E-01   9.97130E+01  1.21847E-01   1.02575E+02  1.25720E-01   1.05569E+02  1.29340E-01   1.08691E+02  1.32707E-01   1.11939E+02  1.35824E-01   1.15313E+02  1.38694E-01   1.18808E+02  1.41323E-01   1.22424E+02  1.43714E-01   1.26158E+02  1.45875E-01   1.30007E+02  1.47809E-01   1.33969E+02  1.49526E-01   1.38042E+02  1.51032E-01   1.42225E+02  1.52334E-01   1.46513E+02  1.53440E-01   1.50906E+02  1.54358E-01   1.55401E+02  1.55097E-01   1.59995E+02  1.55665E-01   1.64687E+02  1.56071E-01   1.69475E+02  1.56321E-01   1.74355E+02  1.56425E-01   1.79327E+02  1.56392E-01   1.84387E+02 
